DrugA_idx,DrugA_target_num,DrugA_target_att_sum,DrugB_idx,DrugB_target_num,DrugB_target_att_sum,Cell_idx,Score
Paclitaxel,1.0,0.45586593,Celecoxib,1.0,0.425963126,UACC-62,28.88888888888889
Paclitaxel,1.0,0.45586593,Nilotinib,1.0,0.87378415,UACC-62,20.77777777777778
Paclitaxel,1.0,0.45586593,Tretinoin,0.0,0.0,UACC-62,19.88888888888889
Docetaxel,1.0,0.45586593,Celecoxib,1.0,0.425963126,UACC-62,19.55555555555556
Docetaxel,1.0,0.45586593,Tretinoin,0.0,0.0,UACC-62,19.22222222222222
Vorinostat,0.0,0.0,Celecoxib,1.0,0.425963126,UACC-62,12.666666666666666
Fulvestrant,0.0,0.0,Everolimus,1.0,1.334392722,UACC-62,9.0
Thalidomide,3.0,2.3743000800000003,Paclitaxel,1.0,0.45586593,UACC-62,8.777777777777779
Thalidomide,3.0,2.3743000800000003,Cladribine,0.0,0.0,UACC-62,8.222222222222221
Mitotane,0.0,0.0,Everolimus,1.0,1.334392722,UACC-62,7.888888888888889
Fulvestrant,0.0,0.0,Romidepsin,0.0,0.0,UACC-62,6.888888888888889
Tretinoin,0.0,0.0,Cladribine,0.0,0.0,UACC-62,6.111111111111111
Everolimus,1.0,1.334392722,Docetaxel,1.0,0.45586593,UACC-62,5.555555555555555
Megestrol acetate,0.0,0.0,Gefitinib,1.0,1.557334699,UACC-62,5.111111111111111
Thalidomide,3.0,2.3743000800000003,Sirolimus,1.0,1.334392722,UACC-62,4.111111111111111
Paclitaxel,1.0,0.45586593,Cladribine,0.0,0.0,UACC-62,4.111111111111111
Docetaxel,1.0,0.45586593,Sirolimus,1.0,1.334392722,UACC-62,3.7777777777777777
Dasatinib,6.0,5.7207416460000005,Cladribine,0.0,0.0,UACC-62,3.333333333333333
Docetaxel,1.0,0.45586593,Fulvestrant,0.0,0.0,UACC-62,3.333333333333333
Vorinostat,0.0,0.0,Romidepsin,0.0,0.0,UACC-62,3.2222222222222223
Vorinostat,0.0,0.0,Tretinoin,0.0,0.0,UACC-62,3.2222222222222223
Everolimus,1.0,1.334392722,Paclitaxel,1.0,0.45586593,UACC-62,3.0
Dasatinib,6.0,5.7207416460000005,Docetaxel,1.0,0.45586593,UACC-62,2.888888888888889
Everolimus,1.0,1.334392722,Sirolimus,1.0,1.334392722,UACC-62,2.2222222222222223
Fulvestrant,0.0,0.0,Dasatinib,6.0,5.7207416460000005,UACC-62,2.111111111111111
Mitotane,0.0,0.0,Dasatinib,6.0,5.7207416460000005,UACC-62,2.0
Gefitinib,1.0,1.557334699,Lenalidomide,1.0,0.425963126,UACC-62,1.8888888888888888
Everolimus,1.0,1.334392722,Dasatinib,6.0,5.7207416460000005,UACC-62,1.5555555555555556
Everolimus,1.0,1.334392722,Celecoxib,1.0,0.425963126,UACC-62,1.5555555555555556
Dasatinib,6.0,5.7207416460000005,Vorinostat,0.0,0.0,UACC-62,1.4444444444444444
Mitotane,0.0,0.0,Nilotinib,1.0,0.87378415,UACC-62,1.4444444444444444
Fulvestrant,0.0,0.0,Vorinostat,0.0,0.0,UACC-62,1.4444444444444444
Fulvestrant,0.0,0.0,Tretinoin,0.0,0.0,UACC-62,1.2222222222222223
Fulvestrant,0.0,0.0,Cladribine,0.0,0.0,UACC-62,0.5555555555555556
Everolimus,1.0,1.334392722,Tretinoin,0.0,0.0,UACC-62,0.4444444444444444
Mitotane,0.0,0.0,Paclitaxel,1.0,0.45586593,UACC-62,0.4444444444444444
Everolimus,1.0,1.334392722,Vorinostat,0.0,0.0,UACC-62,0.3333333333333333
Mitotane,0.0,0.0,Tretinoin,0.0,0.0,UACC-62,0.2222222222222222
Thalidomide,3.0,2.3743000800000003,Mitotane,0.0,0.0,UACC-62,0.2222222222222222
Dasatinib,6.0,5.7207416460000005,Tretinoin,0.0,0.0,UACC-62,0.1111111111111111
Megestrol acetate,0.0,0.0,Lenalidomide,1.0,0.425963126,UACC-62,-0.1111111111111111
Fulvestrant,0.0,0.0,Sirolimus,1.0,1.334392722,UACC-62,-0.5555555555555556
Fulvestrant,0.0,0.0,Nilotinib,1.0,0.87378415,UACC-62,-0.6666666666666666
Romidepsin,0.0,0.0,Celecoxib,1.0,0.425963126,UACC-62,-1.3333333333333333
Docetaxel,1.0,0.45586593,Paclitaxel,1.0,0.45586593,UACC-62,-1.5555555555555556
Tretinoin,0.0,0.0,Celecoxib,1.0,0.425963126,UACC-62,-2.111111111111111
Thalidomide,3.0,2.3743000800000003,Docetaxel,1.0,0.45586593,UACC-62,-2.333333333333333
Thalidomide,3.0,2.3743000800000003,Tretinoin,0.0,0.0,UACC-62,-2.555555555555556
Mitotane,0.0,0.0,Sirolimus,1.0,1.334392722,UACC-62,-2.555555555555556
Mitotane,0.0,0.0,Cladribine,0.0,0.0,UACC-62,-2.6666666666666665
Cladribine,0.0,0.0,Celecoxib,1.0,0.425963126,UACC-62,-2.7777777777777777
Everolimus,1.0,1.334392722,Romidepsin,0.0,0.0,UACC-62,-2.888888888888889
Dasatinib,6.0,5.7207416460000005,Paclitaxel,1.0,0.45586593,UACC-62,-3.0
Dasatinib,6.0,5.7207416460000005,Celecoxib,1.0,0.425963126,UACC-62,-3.0
Dasatinib,6.0,5.7207416460000005,Romidepsin,0.0,0.0,UACC-62,-3.888888888888889
Dasatinib,6.0,5.7207416460000005,Sirolimus,1.0,1.334392722,UACC-62,-3.888888888888889
Everolimus,1.0,1.334392722,Cladribine,0.0,0.0,UACC-62,-4.0
Mitotane,0.0,0.0,Celecoxib,1.0,0.425963126,UACC-62,-4.111111111111111
Fulvestrant,0.0,0.0,Paclitaxel,1.0,0.45586593,UACC-62,-4.222222222222222
Romidepsin,0.0,0.0,Cladribine,0.0,0.0,UACC-62,-4.777777777777778
Everolimus,1.0,1.334392722,Nilotinib,1.0,0.87378415,UACC-62,-5.777777777777778
Romidepsin,0.0,0.0,Docetaxel,1.0,0.45586593,UACC-62,-5.888888888888889
