DrugA_idx,DrugA_target_num,DrugA_target_att_sum,DrugB_idx,DrugB_target_num,DrugB_target_att_sum,Cell_idx,Score
Fulvestrant,0.0,0.0,Everolimus,1.0,1.108189134,A549/ATCC,25.666666666666668
Romidepsin,0.0,0.0,Tretinoin,0.0,0.0,A549/ATCC,15.0
Paclitaxel,0.0,0.0,Tretinoin,0.0,0.0,A549/ATCC,14.88888888888889
Paclitaxel,0.0,0.0,Celecoxib,0.0,0.0,A549/ATCC,12.333333333333334
Docetaxel,0.0,0.0,Tretinoin,0.0,0.0,A549/ATCC,11.666666666666666
Romidepsin,0.0,0.0,Celecoxib,0.0,0.0,A549/ATCC,11.11111111111111
Docetaxel,0.0,0.0,Celecoxib,0.0,0.0,A549/ATCC,10.444444444444445
Romidepsin,0.0,0.0,Docetaxel,0.0,0.0,A549/ATCC,9.666666666666666
Everolimus,1.0,1.108189134,Paclitaxel,0.0,0.0,A549/ATCC,9.11111111111111
Docetaxel,0.0,0.0,Fulvestrant,0.0,0.0,A549/ATCC,7.888888888888889
Fulvestrant,0.0,0.0,Tretinoin,0.0,0.0,A549/ATCC,7.333333333333333
Everolimus,1.0,1.108189134,Docetaxel,0.0,0.0,A549/ATCC,7.222222222222222
Fulvestrant,0.0,0.0,Dasatinib,5.0,3.159440912,A549/ATCC,7.111111111111111
Sirolimus,2.0,2.5404633380000003,Mitotane,0.0,0.0,A549/ATCC,6.777777777777778
Docetaxel,0.0,0.0,Sirolimus,2.0,2.5404633380000003,A549/ATCC,6.444444444444445
Docetaxel,0.0,0.0,Paclitaxel,0.0,0.0,A549/ATCC,5.111111111111111
Mitotane,0.0,0.0,Tretinoin,0.0,0.0,A549/ATCC,5.111111111111111
Sirolimus,2.0,2.5404633380000003,Tretinoin,0.0,0.0,A549/ATCC,4.777777777777778
Dasatinib,5.0,3.159440912,Tretinoin,0.0,0.0,A549/ATCC,4.555555555555555
Everolimus,1.0,1.108189134,Sirolimus,2.0,2.5404633380000003,A549/ATCC,4.222222222222222
Romidepsin,0.0,0.0,Sirolimus,2.0,2.5404633380000003,A549/ATCC,3.555555555555556
Paclitaxel,0.0,0.0,Sirolimus,2.0,2.5404633380000003,A549/ATCC,3.4444444444444446
Dasatinib,5.0,3.159440912,Celecoxib,0.0,0.0,A549/ATCC,3.4444444444444446
Mitotane,0.0,0.0,Everolimus,1.0,1.108189134,A549/ATCC,3.4444444444444446
Nilotinib,1.0,0.286354106,Tretinoin,0.0,0.0,A549/ATCC,3.333333333333333
Sirolimus,2.0,2.5404633380000003,Celecoxib,0.0,0.0,A549/ATCC,3.0
Dasatinib,5.0,3.159440912,Cladribine,0.0,0.0,A549/ATCC,2.6666666666666665
Dasatinib,5.0,3.159440912,Paclitaxel,0.0,0.0,A549/ATCC,2.4444444444444446
Docetaxel,0.0,0.0,Nilotinib,1.0,0.286354106,A549/ATCC,2.0
Megestrol acetate,0.0,0.0,Gefitinib,1.0,1.013519262,A549/ATCC,1.5555555555555556
Megestrol acetate,0.0,0.0,Lenalidomide,0.0,0.0,A549/ATCC,1.2222222222222223
Fulvestrant,0.0,0.0,Vorinostat,0.0,0.0,A549/ATCC,1.2222222222222223
Everolimus,1.0,1.108189134,Dasatinib,5.0,3.159440912,A549/ATCC,0.6666666666666666
Fulvestrant,0.0,0.0,Romidepsin,0.0,0.0,A549/ATCC,0.4444444444444444
Everolimus,1.0,1.108189134,Romidepsin,0.0,0.0,A549/ATCC,0.3333333333333333
Dasatinib,5.0,3.159440912,Sirolimus,2.0,2.5404633380000003,A549/ATCC,0.2222222222222222
Romidepsin,0.0,0.0,Paclitaxel,0.0,0.0,A549/ATCC,0.1111111111111111
Everolimus,1.0,1.108189134,Celecoxib,0.0,0.0,A549/ATCC,-0.1111111111111111
Vorinostat,0.0,0.0,Docetaxel,0.0,0.0,A549/ATCC,-0.2222222222222222
Fulvestrant,0.0,0.0,Sirolimus,2.0,2.5404633380000003,A549/ATCC,-0.5555555555555556
Gefitinib,1.0,1.013519262,Lenalidomide,0.0,0.0,A549/ATCC,-0.7777777777777778
Dasatinib,5.0,3.159440912,Vorinostat,0.0,0.0,A549/ATCC,-0.7777777777777778
Vorinostat,0.0,0.0,Romidepsin,0.0,0.0,A549/ATCC,-0.8888888888888888
Everolimus,1.0,1.108189134,Tretinoin,0.0,0.0,A549/ATCC,-1.2222222222222223
Mitotane,0.0,0.0,Docetaxel,0.0,0.0,A549/ATCC,-1.5555555555555556
Dasatinib,5.0,3.159440912,Romidepsin,0.0,0.0,A549/ATCC,-1.6666666666666667
Dasatinib,5.0,3.159440912,Docetaxel,0.0,0.0,A549/ATCC,-1.6666666666666667
Vorinostat,0.0,0.0,Tretinoin,0.0,0.0,A549/ATCC,-2.0
Vorinostat,0.0,0.0,Sirolimus,2.0,2.5404633380000003,A549/ATCC,-2.111111111111111
Tretinoin,0.0,0.0,Cladribine,0.0,0.0,A549/ATCC,-2.333333333333333
Mitotane,0.0,0.0,Sirolimus,2.0,2.5404633380000003,A549/ATCC,-2.4444444444444446
Everolimus,1.0,1.108189134,Cladribine,0.0,0.0,A549/ATCC,-2.4444444444444446
Everolimus,1.0,1.108189134,Nilotinib,1.0,0.286354106,A549/ATCC,-2.555555555555556
Paclitaxel,0.0,0.0,Nilotinib,1.0,0.286354106,A549/ATCC,-2.7777777777777777
Fulvestrant,0.0,0.0,Nilotinib,1.0,0.286354106,A549/ATCC,-2.7777777777777777
Mitotane,0.0,0.0,Paclitaxel,0.0,0.0,A549/ATCC,-2.888888888888889
Dasatinib,5.0,3.159440912,Nilotinib,1.0,0.286354106,A549/ATCC,-3.0
Tretinoin,0.0,0.0,Celecoxib,0.0,0.0,A549/ATCC,-3.0
Mitotane,0.0,0.0,Dasatinib,5.0,3.159440912,A549/ATCC,-3.0
Mitotane,0.0,0.0,Nilotinib,1.0,0.286354106,A549/ATCC,-3.0
Fulvestrant,0.0,0.0,Paclitaxel,0.0,0.0,A549/ATCC,-3.4444444444444446
Fulvestrant,0.0,0.0,Cladribine,0.0,0.0,A549/ATCC,-3.555555555555556
Vorinostat,0.0,0.0,Cladribine,0.0,0.0,A549/ATCC,-3.6666666666666665
Vorinostat,0.0,0.0,Celecoxib,0.0,0.0,A549/ATCC,-3.6666666666666665
Mitotane,0.0,0.0,Celecoxib,0.0,0.0,A549/ATCC,-3.6666666666666665
Cladribine,0.0,0.0,Celecoxib,0.0,0.0,A549/ATCC,-4.0
Nilotinib,1.0,0.286354106,Celecoxib,0.0,0.0,A549/ATCC,-4.111111111111111
Nilotinib,1.0,0.286354106,Mitotane,0.0,0.0,A549/ATCC,-4.777777777777778
Paclitaxel,0.0,0.0,Cladribine,0.0,0.0,A549/ATCC,-4.888888888888889
Fulvestrant,0.0,0.0,Celecoxib,0.0,0.0,A549/ATCC,-5.0
Everolimus,1.0,1.108189134,Vorinostat,0.0,0.0,A549/ATCC,-5.666666666666667
