DrugA_idx,DrugA_target_num,DrugA_target_idfatt_sum,DrugB_idx,DrugB_target_num,DrugB_target_idfatt_sum,Cell_idx,Score,index1,Drug,Target,node_num,node_name,att_deg
1493.0,2.0,2.7840971580448093,1505.0,0.0,0.0,SW-620,13.88888888888889,1181,1505,1218,,,
1493.0,2.0,2.7840971580448093,1505.0,0.0,0.0,SW-620,13.88888888888889,1181,1505,1217,,,
1493.0,2.0,2.7840971580448093,1505.0,0.0,0.0,SW-620,13.88888888888889,1181,1505,1216,,,
1493.0,2.0,2.7840971580448093,1505.0,0.0,0.0,SW-620,13.88888888888889,1181,1505,1145,,,
1493.0,2.0,2.7840971580448093,1495.0,1.0,0.0,SW-620,13.77777777777778,2445,1495,401,401.0,ITGB1,0.0
1495.0,1.0,0.0,1494.0,0.0,0.0,SW-620,12.77777777777778,1013,1494,858,,,
1493.0,2.0,2.7840971580448093,1490.0,0.0,0.0,SW-620,12.22222222222222,1236,1490,1106,,,
1493.0,2.0,2.7840971580448093,1490.0,0.0,0.0,SW-620,12.22222222222222,1236,1490,965,,,
1501.0,2.0,2.7840971580448093,1505.0,0.0,0.0,SW-620,11.22222222222222,1664,1505,1218,,,
1501.0,2.0,2.7840971580448093,1505.0,0.0,0.0,SW-620,11.22222222222222,1664,1505,1217,,,
1501.0,2.0,2.7840971580448093,1505.0,0.0,0.0,SW-620,11.22222222222222,1664,1505,1216,,,
1501.0,2.0,2.7840971580448093,1505.0,0.0,0.0,SW-620,11.22222222222222,1664,1505,1145,,,
1494.0,0.0,0.0,1501.0,2.0,2.7840971580448093,SW-620,10.11111111111111,1637,1501,118,118.0,CNTFR,0.0
1494.0,0.0,0.0,1501.0,2.0,2.7840971580448093,SW-620,10.11111111111111,1637,1501,821,821.0,WNT3,2.7840971580448093
1501.0,2.0,2.7840971580448093,1490.0,0.0,0.0,SW-620,8.777777777777779,1140,1490,965,,,
1501.0,2.0,2.7840971580448093,1490.0,0.0,0.0,SW-620,8.777777777777779,1140,1490,1106,,,
1503.0,1.0,0.0,1499.0,1.0,0.0,SW-620,7.888888888888889,800,1499,401,401.0,ITGB1,0.0
