DrugA_idx,DrugA_target_num,DrugA_target_idfatt_sum,DrugB_idx,DrugB_target_num,DrugB_target_idfatt_sum,Cell_idx,Score,index1,Drug,Target,node_num,node_name,att_deg
1501.0,2.0,0.0,1505.0,0.0,0.0,SF-539,34.55555555555556,1427,1501,118,118.0,CNTFR,0.0
1501.0,2.0,0.0,1505.0,0.0,0.0,SF-539,34.55555555555556,1427,1501,821,821.0,WNT3,0.0
1493.0,2.0,0.0,1495.0,1.0,0.41606109063850616,SF-539,32.44444444444444,1887,1493,118,118.0,CNTFR,0.0
1493.0,2.0,0.0,1495.0,1.0,0.41606109063850616,SF-539,32.44444444444444,1887,1493,821,821.0,WNT3,0.0
1493.0,2.0,0.0,1505.0,0.0,0.0,SF-539,32.22222222222222,2783,1493,821,821.0,WNT3,0.0
1493.0,2.0,0.0,1505.0,0.0,0.0,SF-539,32.22222222222222,2783,1493,118,118.0,CNTFR,0.0
1493.0,2.0,0.0,1500.0,2.0,6.265856464815671,SF-539,27.11111111111111,296,1493,821,821.0,WNT3,0.0
1493.0,2.0,0.0,1500.0,2.0,6.265856464815671,SF-539,27.11111111111111,296,1493,118,118.0,CNTFR,0.0
1501.0,2.0,0.0,1490.0,0.0,0.0,SF-539,26.444444444444443,1336,1501,821,821.0,WNT3,0.0
1501.0,2.0,0.0,1490.0,0.0,0.0,SF-539,26.444444444444443,1336,1501,118,118.0,CNTFR,0.0
1501.0,2.0,0.0,1500.0,2.0,6.265856464815671,SF-539,22.77777777777778,2683,1501,118,118.0,CNTFR,0.0
1501.0,2.0,0.0,1500.0,2.0,6.265856464815671,SF-539,22.77777777777778,2683,1501,821,821.0,WNT3,0.0
1493.0,2.0,0.0,1490.0,0.0,0.0,SF-539,22.666666666666668,684,1493,118,118.0,CNTFR,0.0
1493.0,2.0,0.0,1490.0,0.0,0.0,SF-539,22.666666666666668,684,1493,821,821.0,WNT3,0.0
1499.0,1.0,0.41606109063850616,1493.0,2.0,0.0,SF-539,19.55555555555556,2393,1499,401,401.0,ITGB1,0.41606109063850616
1499.0,1.0,0.41606109063850616,1493.0,2.0,0.0,SF-539,19.55555555555556,2393,1499,980,,,
1501.0,2.0,0.0,1503.0,1.0,0.0,SF-539,17.333333333333332,788,1501,118,118.0,CNTFR,0.0
1501.0,2.0,0.0,1503.0,1.0,0.0,SF-539,17.333333333333332,788,1501,821,821.0,WNT3,0.0
1495.0,1.0,0.41606109063850616,1492.0,10.0,21.38141686155199,SF-539,8.444444444444445,2369,1495,401,401.0,ITGB1,0.41606109063850616
1492.0,10.0,21.38141686155199,1505.0,0.0,0.0,SF-539,8.0,2265,1492,1314,,,
1492.0,10.0,21.38141686155199,1505.0,0.0,0.0,SF-539,8.0,2265,1492,806,806.0,VAV3,0.06580727656055567
1492.0,10.0,21.38141686155199,1505.0,0.0,0.0,SF-539,8.0,2265,1492,774,774.0,TEK,0.0
1492.0,10.0,21.38141686155199,1505.0,0.0,0.0,SF-539,8.0,2265,1492,737,737.0,SOCS2,8.352735945923074
1492.0,10.0,21.38141686155199,1505.0,0.0,0.0,SF-539,8.0,2265,1492,707,707.0,RPS6KA2,6.265856464815671
1492.0,10.0,21.38141686155199,1505.0,0.0,0.0,SF-539,8.0,2265,1492,1325,,,
1492.0,10.0,21.38141686155199,1505.0,0.0,0.0,SF-539,8.0,2265,1492,599,599.0,PLCD1,2.4181922461612206
1492.0,10.0,21.38141686155199,1505.0,0.0,0.0,SF-539,8.0,2265,1492,468,468.0,MAP3K8,0.0
1492.0,10.0,21.38141686155199,1505.0,0.0,0.0,SF-539,8.0,2265,1492,442,442.0,LIF,0.0
1492.0,10.0,21.38141686155199,1505.0,0.0,0.0,SF-539,8.0,2265,1492,394,394.0,ITGA3,4.278824928091467
1492.0,10.0,21.38141686155199,1505.0,0.0,0.0,SF-539,8.0,2265,1492,2,2.0,ABL2,0.0
1492.0,10.0,21.38141686155199,1505.0,0.0,0.0,SF-539,8.0,2265,1492,1,1.0,ABL1,0.0
1494.0,0.0,0.0,1493.0,2.0,0.0,SF-539,7.777777777777778,1199,1494,858,,,
1495.0,1.0,0.41606109063850616,1494.0,0.0,0.0,SF-539,7.555555555555555,177,1495,401,401.0,ITGB1,0.41606109063850616
1502.0,3.0,13.377084785049274,1505.0,0.0,0.0,SF-539,7.333333333333333,2043,1502,568,568.0,PFN4,4.462064752120383
1502.0,3.0,13.377084785049274,1505.0,0.0,0.0,SF-539,7.333333333333333,2043,1502,565,565.0,PFN1,4.457221544016442
1502.0,3.0,13.377084785049274,1505.0,0.0,0.0,SF-539,7.333333333333333,2043,1502,566,566.0,PFN2,4.457798488912447
1499.0,1.0,0.41606109063850616,1494.0,0.0,0.0,SF-539,6.888888888888889,1789,1499,401,401.0,ITGB1,0.41606109063850616
1499.0,1.0,0.41606109063850616,1494.0,0.0,0.0,SF-539,6.888888888888889,1789,1499,980,,,
1493.0,2.0,0.0,1501.0,2.0,0.0,SF-539,6.0,824,1493,821,821.0,WNT3,0.0
1493.0,2.0,0.0,1501.0,2.0,0.0,SF-539,6.0,824,1493,118,118.0,CNTFR,0.0
1502.0,3.0,13.377084785049274,1491.0,0.0,0.0,SF-539,5.333333333333333,2689,1502,565,565.0,PFN1,4.457221544016442
1502.0,3.0,13.377084785049274,1491.0,0.0,0.0,SF-539,5.333333333333333,2689,1502,566,566.0,PFN2,4.457798488912447
1502.0,3.0,13.377084785049274,1491.0,0.0,0.0,SF-539,5.333333333333333,2689,1502,568,568.0,PFN4,4.462064752120383
1506.0,3.0,13.377084785049274,1502.0,3.0,13.377084785049274,SF-539,4.222222222222222,1901,1506,567,567.0,PFN3,4.462064752120383
1506.0,3.0,13.377084785049274,1502.0,3.0,13.377084785049274,SF-539,4.222222222222222,1901,1506,566,566.0,PFN2,4.457798488912447
1506.0,3.0,13.377084785049274,1502.0,3.0,13.377084785049274,SF-539,4.222222222222222,1901,1506,565,565.0,PFN1,4.457221544016442
1495.0,1.0,0.41606109063850616,1505.0,0.0,0.0,SF-539,4.222222222222222,2400,1495,401,401.0,ITGB1,0.41606109063850616
1501.0,2.0,0.0,1491.0,0.0,0.0,SF-539,3.888888888888889,1165,1501,118,118.0,CNTFR,0.0
1501.0,2.0,0.0,1491.0,0.0,0.0,SF-539,3.888888888888889,1165,1501,821,821.0,WNT3,0.0
1504.0,1.0,0.0,1503.0,1.0,0.0,SF-539,3.4444444444444446,2040,1504,885,,,
1504.0,1.0,0.0,1503.0,1.0,0.0,SF-539,3.4444444444444446,2040,1504,1106,,,
1504.0,1.0,0.0,1503.0,1.0,0.0,SF-539,3.4444444444444446,2040,1504,1399,,,
1504.0,1.0,0.0,1503.0,1.0,0.0,SF-539,3.4444444444444446,2040,1504,439,439.0,LEPR,0.0
1493.0,2.0,0.0,1503.0,1.0,0.0,SF-539,3.2222222222222223,1580,1493,821,821.0,WNT3,0.0
1493.0,2.0,0.0,1503.0,1.0,0.0,SF-539,3.2222222222222223,1580,1493,118,118.0,CNTFR,0.0
1492.0,10.0,21.38141686155199,1493.0,2.0,0.0,SF-539,3.111111111111111,108,1492,442,442.0,LIF,0.0
1492.0,10.0,21.38141686155199,1493.0,2.0,0.0,SF-539,3.111111111111111,108,1492,1,1.0,ABL1,0.0
1492.0,10.0,21.38141686155199,1493.0,2.0,0.0,SF-539,3.111111111111111,108,1492,2,2.0,ABL2,0.0
1492.0,10.0,21.38141686155199,1493.0,2.0,0.0,SF-539,3.111111111111111,108,1492,394,394.0,ITGA3,4.278824928091467
1492.0,10.0,21.38141686155199,1493.0,2.0,0.0,SF-539,3.111111111111111,108,1492,468,468.0,MAP3K8,0.0
1492.0,10.0,21.38141686155199,1493.0,2.0,0.0,SF-539,3.111111111111111,108,1492,1325,,,
1492.0,10.0,21.38141686155199,1493.0,2.0,0.0,SF-539,3.111111111111111,108,1492,599,599.0,PLCD1,2.4181922461612206
1492.0,10.0,21.38141686155199,1493.0,2.0,0.0,SF-539,3.111111111111111,108,1492,806,806.0,VAV3,0.06580727656055567
1492.0,10.0,21.38141686155199,1493.0,2.0,0.0,SF-539,3.111111111111111,108,1492,707,707.0,RPS6KA2,6.265856464815671
1492.0,10.0,21.38141686155199,1493.0,2.0,0.0,SF-539,3.111111111111111,108,1492,737,737.0,SOCS2,8.352735945923074
1492.0,10.0,21.38141686155199,1493.0,2.0,0.0,SF-539,3.111111111111111,108,1492,774,774.0,TEK,0.0
1492.0,10.0,21.38141686155199,1493.0,2.0,0.0,SF-539,3.111111111111111,108,1492,1314,,,
1495.0,1.0,0.41606109063850616,1502.0,3.0,13.377084785049274,SF-539,2.555555555555556,510,1495,401,401.0,ITGB1,0.41606109063850616
1503.0,1.0,0.0,1499.0,1.0,0.41606109063850616,SF-539,1.7777777777777777,1402,1503,858,,,
1503.0,1.0,0.0,1499.0,1.0,0.41606109063850616,SF-539,1.7777777777777777,1402,1503,429,429.0,LAMB3,0.0
1499.0,1.0,0.41606109063850616,1492.0,10.0,21.38141686155199,SF-539,1.6666666666666667,1675,1499,401,401.0,ITGB1,0.41606109063850616
1499.0,1.0,0.41606109063850616,1492.0,10.0,21.38141686155199,SF-539,1.6666666666666667,1675,1499,980,,,
1502.0,3.0,13.377084785049274,1493.0,2.0,0.0,SF-539,1.5555555555555556,1829,1502,566,566.0,PFN2,4.457798488912447
1502.0,3.0,13.377084785049274,1493.0,2.0,0.0,SF-539,1.5555555555555556,1829,1502,565,565.0,PFN1,4.457221544016442
