DrugA_idx,DrugA_target_num,DrugA_target_att_sum,DrugB_idx,DrugB_target_num,DrugB_target_att_sum,Cell_idx,Score
Everolimus,1.0,3.98573199590074,Docetaxel,2.0,2.9862574563292803,U251,7.111111111111111
Fulvestrant,1.0,0.777212446788003,Romidepsin,3.0,2.513543951746704,U251,7.111111111111111
Sirolimus,2.0,7.55455317630074,Tretinoin,4.0,5.98225229882048,U251,6.777777777777778
Mitotane,2.0,0.9177980304280031,Docetaxel,2.0,2.9862574563292803,U251,6.111111111111111
Sirolimus,2.0,7.55455317630074,Mitotane,2.0,0.9177980304280031,U251,5.222222222222222
Dasatinib,12.0,77.92535584947281,Sirolimus,2.0,7.55455317630074,U251,3.6666666666666665
Megestrol acetate,1.0,0.14058558364,Gefitinib,1.0,7.37512999954,U251,3.4444444444444446
Dasatinib,12.0,77.92535584947281,Paclitaxel,2.0,2.9862574563292803,U251,3.4444444444444446
Everolimus,1.0,3.98573199590074,Paclitaxel,2.0,2.9862574563292803,U251,3.111111111111111
Tretinoin,4.0,5.98225229882048,Cladribine,2.0,0.03172344286,U251,2.888888888888889
Thalidomide,4.0,16.19272577970177,Mitotane,2.0,0.9177980304280031,U251,1.7777777777777777
Fulvestrant,1.0,0.777212446788003,Cladribine,2.0,0.03172344286,U251,1.6666666666666667
Sirolimus,2.0,7.55455317630074,Celecoxib,2.0,4.2629934632760005,U251,1.0
Everolimus,1.0,3.98573199590074,Romidepsin,3.0,2.513543951746704,U251,0.6666666666666666
Fulvestrant,1.0,0.777212446788003,Tretinoin,4.0,5.98225229882048,U251,0.3333333333333333
Dasatinib,12.0,77.92535584947281,Vorinostat,3.0,2.49787287487744,U251,0.3333333333333333
Everolimus,1.0,3.98573199590074,Vorinostat,3.0,2.49787287487744,U251,0.3333333333333333
Sirolimus,2.0,7.55455317630074,Nilotinib,2.0,4.342357704718,U251,0.2222222222222222
Fulvestrant,1.0,0.777212446788003,Everolimus,1.0,3.98573199590074,U251,0.1111111111111111
Dasatinib,12.0,77.92535584947281,Docetaxel,2.0,2.9862574563292803,U251,-0.2222222222222222
Megestrol acetate,1.0,0.14058558364,Lenalidomide,1.0,1.4982705633302,U251,-0.3333333333333333
Fulvestrant,1.0,0.777212446788003,Vorinostat,3.0,2.49787287487744,U251,-0.6666666666666666
Thalidomide,4.0,16.19272577970177,Sirolimus,2.0,7.55455317630074,U251,-1.3333333333333333
Mitotane,2.0,0.9177980304280031,Celecoxib,2.0,4.2629934632760005,U251,-1.4444444444444444
Fulvestrant,1.0,0.777212446788003,Paclitaxel,2.0,2.9862574563292803,U251,-1.6666666666666667
Dasatinib,12.0,77.92535584947281,Celecoxib,2.0,4.2629934632760005,U251,-2.555555555555556
Gefitinib,1.0,7.37512999954,Lenalidomide,1.0,1.4982705633302,U251,-3.111111111111111
Mitotane,2.0,0.9177980304280031,Cladribine,2.0,0.03172344286,U251,-3.2222222222222223
Dasatinib,12.0,77.92535584947281,Romidepsin,3.0,2.513543951746704,U251,-3.4444444444444446
Mitotane,2.0,0.9177980304280031,Tretinoin,4.0,5.98225229882048,U251,-3.4444444444444446
Mitotane,2.0,0.9177980304280031,Everolimus,1.0,3.98573199590074,U251,-3.888888888888889
Fulvestrant,1.0,0.777212446788003,Dasatinib,12.0,77.92535584947281,U251,-4.111111111111111
Thalidomide,4.0,16.19272577970177,Paclitaxel,2.0,2.9862574563292803,U251,-4.333333333333333
Mitotane,2.0,0.9177980304280031,Dasatinib,12.0,77.92535584947281,U251,-4.444444444444445
Everolimus,1.0,3.98573199590074,Sirolimus,2.0,7.55455317630074,U251,-4.555555555555555
Nilotinib,2.0,4.342357704718,Cladribine,2.0,0.03172344286,U251,-4.666666666666667
Dasatinib,12.0,77.92535584947281,Tretinoin,4.0,5.98225229882048,U251,-4.888888888888889
Cladribine,2.0,0.03172344286,Celecoxib,2.0,4.2629934632760005,U251,-5.111111111111111
Everolimus,1.0,3.98573199590074,Cladribine,2.0,0.03172344286,U251,-5.444444444444445
Everolimus,1.0,3.98573199590074,Celecoxib,2.0,4.2629934632760005,U251,-6.555555555555555
Dasatinib,12.0,77.92535584947281,Cladribine,2.0,0.03172344286,U251,-7.0
Nilotinib,2.0,4.342357704718,Celecoxib,2.0,4.2629934632760005,U251,-7.0
Mitotane,2.0,0.9177980304280031,Nilotinib,2.0,4.342357704718,U251,-7.111111111111111
Nilotinib,2.0,4.342357704718,Tretinoin,4.0,5.98225229882048,U251,-7.111111111111111
Mitotane,2.0,0.9177980304280031,Sirolimus,2.0,7.55455317630074,U251,-7.666666666666667
Everolimus,1.0,3.98573199590074,Nilotinib,2.0,4.342357704718,U251,-8.11111111111111
Tretinoin,4.0,5.98225229882048,Celecoxib,2.0,4.2629934632760005,U251,-8.222222222222221
Fulvestrant,1.0,0.777212446788003,Celecoxib,2.0,4.2629934632760005,U251,-8.555555555555555
Everolimus,1.0,3.98573199590074,Dasatinib,12.0,77.92535584947281,U251,-9.0
Sirolimus,2.0,7.55455317630074,Cladribine,2.0,0.03172344286,U251,-9.22222222222222
Dasatinib,12.0,77.92535584947281,Nilotinib,2.0,4.342357704718,U251,-10.22222222222222
Fulvestrant,1.0,0.777212446788003,Sirolimus,2.0,7.55455317630074,U251,-11.333333333333334
Nilotinib,2.0,4.342357704718,Mitotane,2.0,0.9177980304280031,U251,-12.0
Thalidomide,4.0,16.19272577970177,Cladribine,2.0,0.03172344286,U251,-12.0
Thalidomide,4.0,16.19272577970177,Tretinoin,4.0,5.98225229882048,U251,-12.666666666666666
Everolimus,1.0,3.98573199590074,Tretinoin,4.0,5.98225229882048,U251,-13.0
