"node_num","node_name","node_type","att_deg"
12,"ACTA2","gene",1.57713952
13,"ACTB","gene",7.462631694
21,"ADCY1","gene",1.872829624
22,"ADCY2","gene",1.976361748
23,"ADCY3","gene",1.839923754
24,"ADCY4","gene",1.490931092
25,"ADCY5","gene",1.483577422
26,"ADCY6","gene",1.442602864
27,"ADCY7","gene",1.46540735
28,"ADCY8","gene",1.865041834
29,"ADCY9","gene",1.434650008
42,"ADRB1","gene",0.415399442
43,"ADRB2","gene",0.416024538
45,"AGTR1","gene",1.3337174012
49,"AKT1","gene",2.421344914
51,"AKT2","gene",2.5912199592
57,"AOX1","gene",0.38736271
65,"ARAP3","gene",0.452051036
68,"ARHGDIA","gene",0.408241876
69,"ARHGDIB","gene",0.466997402
70,"ARHGDIG","gene",0.474218196
71,"ARHGEF12","gene",0.455785558
72,"ARNT","gene",0.53331687
76,"ATF4","gene",16.2123176
112,"BAD","gene",0.20649428
117,"BCL10","gene",1.324285348
118,"BCL2","gene",0.862492734
119,"BCL2L1","gene",0.587225218
123,"BDKRB2","gene",0.414735144
140,"BRAF","gene",0.33790061
164,"CALM2","gene",22.324076
167,"CAMK1","gene",0.393728882
168,"CAMK1D","gene",0.39798471
169,"CAMK2A","gene",1.303815574
170,"CAMK2B","gene",1.300453596
171,"CAMK2D","gene",1.217517546
172,"CAMK2G","gene",1.232790234
173,"CAMK4","gene",0.867088926
175,"CAMP","gene",0.3894916
176,"CARD10","gene",1.141970078
177,"CARD11","gene",2.793218178
178,"CARD14","gene",0.950897684
184,"CASR","gene",1.675914936
193,"CCL5","gene",0.745667944
197,"CCND1","gene",3.418590018
198,"CCND2","gene",0.798836476
199,"CCND3","gene",0.381919734
213,"CDC37","gene",0.42374059
214,"CDC42","gene",1.517880642
218,"CDK4","gene",0.325735198
220,"CDKN1A","gene",0.350610326
223,"CDKN2B","gene",0.238396438
233,"CHRM1","gene",0.404061738
237,"CISH","gene",0.800352138
239,"CNR1","gene",0.697509246
241,"COL1A1","gene",10.097583968
265,"CREBBP","gene",0.915766006
269,"CSF1R","gene",0.437355604
270,"CSF3","gene",0.561470486
292,"CXCL1","gene",0.636789728
296,"CXCL2","gene",0.634732384
297,"CXCL3","gene",0.634739734
308,"DAAM1","gene",0.439803364
309,"DAAM2","gene",0.445767398
337,"DRD2","gene",0.466709384
360,"EDN1","gene",0.332919432
361,"EDN2","gene",0.390061018
362,"EDN3","gene",0.389831404
372,"EGFR","gene",0.920645636
375,"EGR1","gene",0.854100256
381,"EIF4E","gene",1.318248032
382,"EIF4E1B","gene",1.385665166
383,"EIF4E2","gene",1.28172885
384,"EIF4EBP1","gene",5.252450954
386,"ELF5","gene",0.412839778
388,"ENAH","gene",0.533333378
393,"EP300","gene",0.914049848
395,"EPO","gene",0.314548382
396,"EPOR","gene",0.31023819
397,"ERBB2","gene",0.2273397
398,"ERBB3","gene",0.22965812
399,"ERBB4","gene",0.229906078
401,"ESR1","gene",0.41267143
402,"ESR2","gene",0.411985958
407,"EVL","gene",0.533333378
410,"F2R","gene",0.396858346
438,"FGFR1","gene",0.203459938
439,"FGFR2","gene",0.6682919592
440,"FGFR3","gene",0.6626783192
441,"FGFR4","gene",0.666940902
448,"FLT1","gene",0.667866814
449,"FLT3","gene",0.218779766
451,"FLT4","gene",0.667646356
458,"FOXO1","gene",0.406232698
459,"FOXO3","gene",0.6101185652
483,"GABBR1","gene",0.41111363
484,"GABBR2","gene",0.417905306
485,"GADD45A","gene",2.02905454
491,"GCGR","gene",0.417242654
492,"GCK","gene",0.413080916
497,"GFAP","gene",0.387454642
498,"GH1","gene",0.31349587
499,"GHR","gene",0.31451855
500,"GHRL","gene",0.390228982
502,"GLI1","gene",0.370896878
503,"GLI2","gene",0.371755372
504,"GLI3","gene",0.37029223
506,"GNA11","gene",1.962677706
507,"GNA12","gene",0.83870932
508,"GNA13","gene",0.88054862
509,"GNA14","gene",0.39654915
510,"GNA15","gene",0.396769306
511,"GNAI1","gene",0.300404204
512,"GNAI2","gene",4.750021166
513,"GNAI3","gene",0.300710796
515,"GNAO1","gene",0.30106597
516,"GNAQ","gene",2.49203939
517,"GNAS","gene",7.54327717
518,"GNB1","gene",15.198673248
519,"GNB2","gene",0.583013122
520,"GNB3","gene",0.404178494
521,"GNB4","gene",0.38783454
522,"GNB5","gene",0.40030333
523,"GNG10","gene",0.39661448
524,"GNG11","gene",0.395014114
525,"GNG13","gene",0.403934586
526,"GNG4","gene",0.405075612
527,"GNG5","gene",0.349099122
528,"GNG7","gene",0.404888384
529,"GNG8","gene",0.404625386
530,"GNGT2","gene",0.405283616
533,"GRB2","gene",0.292336898
550,"GRM1","gene",0.217264906
578,"HIF1A","gene",1.640560334
588,"HRAS","gene",1.065405716
591,"HSP90AA1","gene",0.392399812
592,"HSP90AB1","gene",3.102552232
593,"HSP90B1","gene",0.818871656
599,"HSPA8","gene",0.86070671
613,"IFNAR1","gene",1.352734848
614,"IFNAR2","gene",1.363578878
617,"IGF1R","gene",0.431756542
626,"IL12A","gene",0.355138024
627,"IL12B","gene",0.354751012
629,"IL13","gene",0.246059226
644,"IL2RB","gene",0.31471107
645,"IL3","gene",0.313961426
646,"IL4R","gene",0.30733855
647,"IL6R","gene",0.31505537
651,"INS","gene",0.639841618
652,"INSR","gene",1.011199976
658,"IRF1","gene",0.406325068
665,"ITGA1","gene",0.533291872
666,"ITGA11","gene",0.533291872
667,"ITGA2","gene",0.533291872
668,"ITGA3","gene",0.533291872
669,"ITGA4","gene",0.533291872
670,"ITGA5","gene",0.522317384
671,"ITGA6","gene",0.533291872
672,"ITGA7","gene",0.533291872
673,"ITGA9","gene",0.533291872
674,"ITGAV","gene",4.729431636
675,"ITGB1","gene",2.068399998
677,"ITGB3","gene",0.533291872
678,"ITGB4","gene",0.533291872
679,"ITGB5","gene",0.532771352
680,"ITGB8","gene",0.533291872
684,"JAG1","gene",1.612552074
686,"JAK1","gene",1.076291658
687,"JAK2","gene",1.1674199
688,"JAK3","gene",0.773979192
690,"JUN","gene",25.9217554512
703,"KDR","gene",0.6680480132
707,"KIT","gene",0.4390164492
711,"KRAS","gene",1.127363784
734,"LAT","gene",4.168629278
738,"LCN2","gene",0.245867436
743,"LEF1","gene",0.200459977
751,"LHCGR","gene",0.412983574
760,"LPAR1","gene",0.395267352
761,"LPAR2","gene",0.404785782
762,"LPAR3","gene",0.40414423
763,"LPAR5","gene",0.404112236
778,"MALT1","gene",1.254169978
781,"MAP2K1","gene",2.543323356
782,"MAP2K2","gene",1.388834218
783,"MAP2K3","gene",0.389206306
784,"MAP2K4","gene",0.400164232
785,"MAP2K5","gene",0.934673874
786,"MAP2K6","gene",0.404816962
787,"MAP2K7","gene",0.399716748
794,"MAP3K4","gene",0.409755536
802,"MAPK1","gene",4.917407268
803,"MAPK11","gene",1.602415424
