SpNotation,SignalingPath,Attention,cell_line_name,cell_line_num,mean_rank
sp5,B cell receptor signaling pathway,0.1274903427317365,MDA-MB-468,19,1
sp24,NOD-like receptor signaling pathway,0.06721502935700369,MDA-MB-468,19,2
sp14,GnRH signaling pathway,0.06601941942265241,MDA-MB-468,19,3
sp32,RIG-I-like receptor signaling pathway,0.06186870296137723,MDA-MB-468,19,4
sp11,Fc epsilon RI signaling pathway,0.056756758444567554,MDA-MB-468,19,5
sp18,Hippo signaling pathway - multiple species,0.05653175564367087,MDA-MB-468,19,6
sp38,T cell receptor signaling pathway,0.05479019305491495,MDA-MB-468,19,7
sp26,Notch signaling pathway,0.04729768555399998,MDA-MB-468,19,8
sp40,TNF signaling pathway,0.04725713352352572,MDA-MB-468,19,9
sp37,Sphingolipid signaling pathway,0.043650795344308366,MDA-MB-468,19,10
sp9,ErbB signaling pathway,0.04341926848640975,MDA-MB-468,19,11
sp36,Signaling pathways regulating pluripotency of stem cells,0.04145040636384014,MDA-MB-468,19,12
sp42,Toll-like receptor signaling pathway,0.04027634151887365,MDA-MB-468,19,13
sp30,Phospholipase D signaling pathway,0.03999092098010246,MDA-MB-468,19,14
sp6,C-type lectin receptor signaling pathway,0.038852213014977204,MDA-MB-468,19,15
sp31,Prolactin signaling pathway,0.03769841418492062,MDA-MB-468,19,16
sp3,Adipocytokine signaling pathway,0.03691428714522899,MDA-MB-468,19,17
sp43,VEGF signaling pathway,0.03613569406005898,MDA-MB-468,19,18
sp20,Insulin signaling pathway,0.0348297643222839,MDA-MB-468,19,19
sp23,NF-kappa B signaling pathway,0.029696410375491974,MDA-MB-468,19,20
sp7,Calcium signaling pathway,0.029412706293269333,MDA-MB-468,19,21
sp10,Estrogen signaling pathway,0.028635779492864777,MDA-MB-468,19,22
sp39,TGF-beta signaling pathway,0.02846911791642061,MDA-MB-468,19,23
sp1,AGE-RAGE signaling pathway in diabetic complications,0.0281562225000454,MDA-MB-468,19,24
sp46,cGMP-PKG signaling pathway,0.02706004616238477,MDA-MB-468,19,25
sp27,Oxytocin signaling pathway,0.026946108642481002,MDA-MB-468,19,26
sp35,Relaxin signaling pathway,0.026774915849287304,MDA-MB-468,19,27
sp16,Hedgehog signaling pathway,0.026321809172882744,MDA-MB-468,19,28
sp13,Glucagon signaling pathway,0.025862069815914303,MDA-MB-468,19,29
sp2,AMPK signaling pathway,0.02520134674316775,MDA-MB-468,19,30
sp47,mTOR signaling pathway,0.02443951642748978,MDA-MB-468,19,31
sp25,Neurotrophin signaling pathway,0.024007846220655257,MDA-MB-468,19,32
sp29,PPAR signaling pathway,0.02325581498476954,MDA-MB-468,19,33
sp15,HIF-1 signaling pathway,0.023169337294638347,MDA-MB-468,19,34
sp19,IL-17 signaling pathway,0.021374214030932138,MDA-MB-468,19,35
sp4,Apelin signaling pathway,0.01996740628513489,MDA-MB-468,19,36
sp12,FoxO signaling pathway,0.019266258446164024,MDA-MB-468,19,37
sp41,Thyroid hormone signaling pathway,0.018825003148337384,MDA-MB-468,19,38
sp33,Rap1 signaling pathway,0.01875997024152408,MDA-MB-468,19,39
sp34,Ras signaling pathway,0.018508906236000124,MDA-MB-468,19,40
sp48,p53 signaling pathway,0.018413598329175624,MDA-MB-468,19,41
sp22,MAPK signaling pathway,0.018012692464680062,MDA-MB-468,19,42
sp45,cAMP signaling pathway,0.016855093427656957,MDA-MB-468,19,43
sp44,Wnt signaling pathway,0.016163418655368373,MDA-MB-468,19,44
sp17,Hippo signaling pathway,0.01607977691251256,MDA-MB-468,19,45
sp8,Chemokine signaling pathway,0.015619737444450039,MDA-MB-468,19,46
sp28,PI3K-Akt signaling pathway,0.015470279979583763,MDA-MB-468,19,47
sp21,JAK-STAT signaling pathway,0.012940528977188587,MDA-MB-468,19,48
