SpNotation,SignalingPath,Attention,cell_line_name,cell_line_num,sum_rank
sp28,PI3K-Akt signaling pathway,261.0000091638518,BT-549,4,1
sp22,MAPK signaling pathway,220.00000782765403,BT-549,4,2
sp34,Ras signaling pathway,171.00000648408587,BT-549,4,3
sp33,Rap1 signaling pathway,170.00000378228037,BT-549,4,4
sp45,cAMP signaling pathway,162.00000733961986,BT-549,4,5
sp7,Calcium signaling pathway,135.00000282121994,BT-549,4,6
sp44,Wnt signaling pathway,133.00000660473788,BT-549,4,7
sp17,Hippo signaling pathway,131.0000054486784,BT-549,4,8
sp47,mTOR signaling pathway,127.00000385635374,BT-549,4,9
sp8,Chemokine signaling pathway,124.00000397230721,BT-549,4,10
sp27,Oxytocin signaling pathway,117.00000486632378,BT-549,4,11
sp46,cGMP-PKG signaling pathway,109.00000411791794,BT-549,4,12
sp35,Relaxin signaling pathway,102.00000416811994,BT-549,4,13
sp20,Insulin signaling pathway,101.00000321592012,BT-549,4,14
sp25,Neurotrophin signaling pathway,100.00000425346794,BT-549,4,15
sp12,FoxO signaling pathway,96.00000578606992,BT-549,4,16
sp41,Thyroid hormone signaling pathway,96.000003162468,BT-549,4,17
sp4,Apelin signaling pathway,96.00000255828907,BT-549,4,18
sp21,JAK-STAT signaling pathway,94.00000153539987,BT-549,4,19
sp36,Signaling pathways regulating pluripotency of stem cells,91.00000262851997,BT-549,4,20
sp10,Estrogen signaling pathway,89.00000393779996,BT-549,4,21
sp30,Phospholipase D signaling pathway,86.00000329967997,BT-549,4,22
sp24,NOD-like receptor signaling pathway,85.00000219056503,BT-549,4,23
sp15,HIF-1 signaling pathway,81.00000249387448,BT-549,4,24
sp37,Sphingolipid signaling pathway,77.00000190218196,BT-549,4,25
sp2,AMPK signaling pathway,75.00000177915655,BT-549,4,26
sp38,T cell receptor signaling pathway,73.00000253773997,BT-549,4,27
sp39,TGF-beta signaling pathway,73.00000243304996,BT-549,4,28
sp6,C-type lectin receptor signaling pathway,72.00000241798398,BT-549,4,29
sp13,Glucagon signaling pathway,69.00000294261596,BT-549,4,30
sp14,GnRH signaling pathway,68.00000273045998,BT-549,4,31
sp48,p53 signaling pathway,65.00000132184594,BT-549,4,32
sp9,ErbB signaling pathway,64.00000187863998,BT-549,4,33
sp1,AGE-RAGE signaling pathway in diabetic complications,62.00000217633997,BT-549,4,34
sp40,TNF signaling pathway,59.00000219749998,BT-549,4,35
sp23,NF-kappa B signaling pathway,59.000001354155344,BT-549,4,36
sp42,Toll-like receptor signaling pathway,57.00000168705998,BT-549,4,37
sp31,Prolactin signaling pathway,57.00000094399997,BT-549,4,38
sp19,IL-17 signaling pathway,56.000001209017896,BT-549,4,39
sp5,B cell receptor signaling pathway,52.00000170999999,BT-549,4,40
sp26,Notch signaling pathway,50.00000091699996,BT-549,4,41
sp43,VEGF signaling pathway,49.00000215509998,BT-549,4,42
sp16,Hedgehog signaling pathway,48.00000128127997,BT-549,4,43
sp29,PPAR signaling pathway,44.00000145924397,BT-549,4,44
sp3,Adipocytokine signaling pathway,44.000001295499985,BT-549,4,45
sp11,Fc epsilon RI signaling pathway,42.00000117269999,BT-549,4,46
sp32,RIG-I-like receptor signaling pathway,40.00000098009999,BT-549,4,47
sp18,Hippo signaling pathway - multiple species,26.000000781099992,BT-549,4,48
