DrugA_idx,DrugA_target_num,DrugA_target_att_sum,DrugB_idx,DrugB_target_num,DrugB_target_att_sum,Cell_idx,Score
Mitotane,2.0,1.234833735008,Docetaxel,2.0,2.51092538343513,SK-OV-3,9.11111111111111
Sirolimus,2.0,8.90161500659166,Mitotane,2.0,1.234833735008,SK-OV-3,6.777777777777778
Sirolimus,2.0,8.90161500659166,Tretinoin,4.0,5.53655371596839,SK-OV-3,4.555555555555555
Sirolimus,2.0,8.90161500659166,Celecoxib,2.0,4.36518651344501,SK-OV-3,4.444444444444445
Mitotane,2.0,1.234833735008,Tretinoin,4.0,5.53655371596839,SK-OV-3,3.555555555555556
Fulvestrant,1.0,1.10414505045,Tretinoin,4.0,5.53655371596839,SK-OV-3,3.4444444444444446
Sirolimus,2.0,8.90161500659166,Nilotinib,2.0,3.5289545171496,SK-OV-3,3.111111111111111
Mitotane,2.0,1.234833735008,Dasatinib,12.0,44.76925577436378,SK-OV-3,1.6666666666666667
Fulvestrant,1.0,1.10414505045,Dasatinib,12.0,44.76925577436378,SK-OV-3,0.8888888888888888
Megestrol acetate,1.0,0.130688684558,Gefitinib,1.0,6.46953015985037,SK-OV-3,0.7777777777777778
Thalidomide,4.0,15.2474161661361,Paclitaxel,2.0,2.51092538343513,SK-OV-3,-0.1111111111111111
Nilotinib,2.0,3.5289545171496,Cladribine,2.0,0.0411382827,SK-OV-3,-1.0
Thalidomide,4.0,15.2474161661361,Sirolimus,2.0,8.90161500659166,SK-OV-3,-1.4444444444444444
Mitotane,2.0,1.234833735008,Cladribine,2.0,0.0411382827,SK-OV-3,-1.7777777777777777
Gefitinib,1.0,6.46953015985037,Lenalidomide,1.0,1.3917985317,SK-OV-3,-1.8888888888888888
Fulvestrant,1.0,1.10414505045,Romidepsin,3.0,4.230414966662296,SK-OV-3,-2.333333333333333
Tretinoin,4.0,5.53655371596839,Cladribine,2.0,0.0411382827,SK-OV-3,-2.333333333333333
Sirolimus,2.0,8.90161500659166,Cladribine,2.0,0.0411382827,SK-OV-3,-2.555555555555556
Mitotane,2.0,1.234833735008,Celecoxib,2.0,4.36518651344501,SK-OV-3,-3.0
Thalidomide,4.0,15.2474161661361,Mitotane,2.0,1.234833735008,SK-OV-3,-3.111111111111111
Mitotane,2.0,1.234833735008,Paclitaxel,2.0,2.51092538343513,SK-OV-3,-3.2222222222222223
Tretinoin,4.0,5.53655371596839,Celecoxib,2.0,4.36518651344501,SK-OV-3,-3.4444444444444446
Thalidomide,4.0,15.2474161661361,Tretinoin,4.0,5.53655371596839,SK-OV-3,-3.888888888888889
Cladribine,2.0,0.0411382827,Celecoxib,2.0,4.36518651344501,SK-OV-3,-4.111111111111111
Mitotane,2.0,1.234833735008,Sirolimus,2.0,8.90161500659166,SK-OV-3,-5.0
Mitotane,2.0,1.234833735008,Everolimus,1.0,4.3181445857677,SK-OV-3,-5.333333333333333
Fulvestrant,1.0,1.10414505045,Cladribine,2.0,0.0411382827,SK-OV-3,-6.111111111111111
Megestrol acetate,1.0,0.130688684558,Lenalidomide,1.0,1.3917985317,SK-OV-3,-6.222222222222222
Nilotinib,2.0,3.5289545171496,Mitotane,2.0,1.234833735008,SK-OV-3,-6.444444444444445
Fulvestrant,1.0,1.10414505045,Sirolimus,2.0,8.90161500659166,SK-OV-3,-7.222222222222222
Fulvestrant,1.0,1.10414505045,Everolimus,1.0,4.3181445857677,SK-OV-3,-7.555555555555555
Nilotinib,2.0,3.5289545171496,Celecoxib,2.0,4.36518651344501,SK-OV-3,-7.777777777777778
Nilotinib,2.0,3.5289545171496,Tretinoin,4.0,5.53655371596839,SK-OV-3,-7.888888888888889
Thalidomide,4.0,15.2474161661361,Docetaxel,2.0,2.51092538343513,SK-OV-3,-8.11111111111111
Mitotane,2.0,1.234833735008,Nilotinib,2.0,3.5289545171496,SK-OV-3,-8.444444444444445
Fulvestrant,1.0,1.10414505045,Vorinostat,3.0,4.206622023697548,SK-OV-3,-9.22222222222222
Fulvestrant,1.0,1.10414505045,Paclitaxel,2.0,2.51092538343513,SK-OV-3,-9.88888888888889
Thalidomide,4.0,15.2474161661361,Cladribine,2.0,0.0411382827,SK-OV-3,-10.0
Fulvestrant,1.0,1.10414505045,Nilotinib,2.0,3.5289545171496,SK-OV-3,-10.11111111111111
Fulvestrant,1.0,1.10414505045,Celecoxib,2.0,4.36518651344501,SK-OV-3,-12.444444444444445
