DrugA_idx,DrugA_target_num,DrugA_target_idfatt_sum,DrugB_idx,DrugB_target_num,DrugB_target_idfatt_sum,Cell_idx,Score
Paclitaxel,2.0,23.0033581960557,Tretinoin,4.0,47.865200603092376,DU-145,40.55555555555556
Paclitaxel,2.0,23.0033581960557,Celecoxib,2.0,22.791142125630934,DU-145,30.0
Docetaxel,2.0,23.0033581960557,Fulvestrant,1.0,10.53377042426943,DU-145,28.22222222222222
Everolimus,1.0,0.09597371087132156,Paclitaxel,2.0,23.0033581960557,DU-145,22.11111111111111
Docetaxel,2.0,23.0033581960557,Tretinoin,4.0,47.865200603092376,DU-145,19.22222222222222
Fulvestrant,1.0,10.53377042426943,Everolimus,1.0,0.09597371087132156,DU-145,15.77777777777778
Docetaxel,2.0,23.0033581960557,Celecoxib,2.0,22.791142125630934,DU-145,13.666666666666666
Paclitaxel,2.0,23.0033581960557,Nilotinib,2.0,4.138585659544405,DU-145,12.333333333333334
Vorinostat,3.0,6.085739684226975,Romidepsin,3.0,6.185544307042077,DU-145,11.77777777777778
Vorinostat,3.0,6.085739684226975,Cladribine,2.0,0.21146527165459614,DU-145,10.11111111111111
Mitotane,2.0,11.585374799084937,Everolimus,1.0,0.09597371087132156,DU-145,10.11111111111111
Docetaxel,2.0,23.0033581960557,Paclitaxel,2.0,23.0033581960557,DU-145,9.77777777777778
Fulvestrant,1.0,10.53377042426943,Tretinoin,4.0,47.865200603092376,DU-145,7.555555555555555
Mitotane,2.0,11.585374799084937,Docetaxel,2.0,23.0033581960557,DU-145,6.0
Paclitaxel,2.0,23.0033581960557,Sirolimus,2.0,1.4471390705414429,DU-145,5.0
Romidepsin,3.0,6.185544307042077,Paclitaxel,2.0,23.0033581960557,DU-145,5.0
Docetaxel,2.0,23.0033581960557,Sirolimus,2.0,1.4471390705414429,DU-145,3.6666666666666665
Romidepsin,3.0,6.185544307042077,Cladribine,2.0,0.21146527165459614,DU-145,3.2222222222222223
Fulvestrant,1.0,10.53377042426943,Romidepsin,3.0,6.185544307042077,DU-145,3.111111111111111
Fulvestrant,1.0,10.53377042426943,Vorinostat,3.0,6.085739684226975,DU-145,2.4444444444444446
Docetaxel,2.0,23.0033581960557,Nilotinib,2.0,4.138585659544405,DU-145,2.333333333333333
Everolimus,1.0,0.09597371087132156,Sirolimus,2.0,1.4471390705414429,DU-145,2.333333333333333
Mitotane,2.0,11.585374799084937,Tretinoin,4.0,47.865200603092376,DU-145,2.0
Everolimus,1.0,0.09597371087132156,Docetaxel,2.0,23.0033581960557,DU-145,1.8888888888888888
Paclitaxel,2.0,23.0033581960557,Cladribine,2.0,0.21146527165459614,DU-145,1.7777777777777777
Vorinostat,3.0,6.085739684226975,Paclitaxel,2.0,23.0033581960557,DU-145,0.5555555555555556
Cladribine,2.0,0.21146527165459614,Celecoxib,2.0,22.791142125630934,DU-145,0.4444444444444444
Mitotane,2.0,11.585374799084937,Nilotinib,2.0,4.138585659544405,DU-145,0.2222222222222222
Megestrol acetate,1.0,1.0516043748155066,Gefitinib,1.0,0.2661552842584132,DU-145,0.2222222222222222
Megestrol acetate,1.0,1.0516043748155066,Lenalidomide,1.0,12.085554821577308,DU-145,-0.1111111111111111
Fulvestrant,1.0,10.53377042426943,Cladribine,2.0,0.21146527165459614,DU-145,-0.5555555555555556
Fulvestrant,1.0,10.53377042426943,Sirolimus,2.0,1.4471390705414429,DU-145,-0.5555555555555556
Vorinostat,3.0,6.085739684226975,Sirolimus,2.0,1.4471390705414429,DU-145,-1.0
Fulvestrant,1.0,10.53377042426943,Nilotinib,2.0,4.138585659544405,DU-145,-1.1111111111111112
Sirolimus,2.0,1.4471390705414429,Mitotane,2.0,11.585374799084937,DU-145,-1.1111111111111112
Fulvestrant,1.0,10.53377042426943,Paclitaxel,2.0,23.0033581960557,DU-145,-1.1111111111111112
Tretinoin,4.0,47.865200603092376,Cladribine,2.0,0.21146527165459614,DU-145,-1.3333333333333333
Fulvestrant,1.0,10.53377042426943,Dasatinib,12.0,53.84620565169955,DU-145,-1.4444444444444444
Mitotane,2.0,11.585374799084937,Dasatinib,12.0,53.84620565169955,DU-145,-1.5555555555555556
Dasatinib,12.0,53.84620565169955,Sirolimus,2.0,1.4471390705414429,DU-145,-1.5555555555555556
Sirolimus,2.0,1.4471390705414429,Celecoxib,2.0,22.791142125630934,DU-145,-1.8888888888888888
Mitotane,2.0,11.585374799084937,Celecoxib,2.0,22.791142125630934,DU-145,-2.333333333333333
Everolimus,1.0,0.09597371087132156,Tretinoin,4.0,47.865200603092376,DU-145,-2.333333333333333
Dasatinib,12.0,53.84620565169955,Vorinostat,3.0,6.085739684226975,DU-145,-2.4444444444444446
Everolimus,1.0,0.09597371087132156,Romidepsin,3.0,6.185544307042077,DU-145,-2.555555555555556
Mitotane,2.0,11.585374799084937,Paclitaxel,2.0,23.0033581960557,DU-145,-2.888888888888889
Mitotane,2.0,11.585374799084937,Cladribine,2.0,0.21146527165459614,DU-145,-3.0
Romidepsin,3.0,6.185544307042077,Tretinoin,4.0,47.865200603092376,DU-145,-3.0
Vorinostat,3.0,6.085739684226975,Docetaxel,2.0,23.0033581960557,DU-145,-3.111111111111111
Dasatinib,12.0,53.84620565169955,Paclitaxel,2.0,23.0033581960557,DU-145,-3.2222222222222223
Vorinostat,3.0,6.085739684226975,Celecoxib,2.0,22.791142125630934,DU-145,-3.555555555555556
Dasatinib,12.0,53.84620565169955,Docetaxel,2.0,23.0033581960557,DU-145,-3.555555555555556
Gefitinib,1.0,0.2661552842584132,Lenalidomide,1.0,12.085554821577308,DU-145,-4.111111111111111
Romidepsin,3.0,6.185544307042077,Celecoxib,2.0,22.791142125630934,DU-145,-4.111111111111111
Everolimus,1.0,0.09597371087132156,Celecoxib,2.0,22.791142125630934,DU-145,-4.222222222222222
Nilotinib,2.0,4.138585659544405,Tretinoin,4.0,47.865200603092376,DU-145,-4.333333333333333
Sirolimus,2.0,1.4471390705414429,Nilotinib,2.0,4.138585659544405,DU-145,-4.333333333333333
Romidepsin,3.0,6.185544307042077,Sirolimus,2.0,1.4471390705414429,DU-145,-4.444444444444445
Docetaxel,2.0,23.0033581960557,Cladribine,2.0,0.21146527165459614,DU-145,-4.555555555555555
Vorinostat,3.0,6.085739684226975,Nilotinib,2.0,4.138585659544405,DU-145,-4.555555555555555
