DrugA_idx,DrugA_target_num,DrugA_target_idfatt_sum,DrugB_idx,DrugB_target_num,DrugB_target_idfatt_sum,Cell_idx,Score,index1,Drug,Target,node_num,node_name,att_deg
1494.0,0.0,0.0,1501.0,2.0,0.0,OVCAR-4,17.333333333333332,470,1494,858,,,
1493.0,2.0,0.0,1490.0,0.0,0.0,OVCAR-4,15.22222222222222,1128,1493,821,821.0,WNT3,0.0
1493.0,2.0,0.0,1490.0,0.0,0.0,OVCAR-4,15.22222222222222,1128,1493,118,118.0,CNTFR,0.0
1499.0,1.0,18.386257664141933,1493.0,2.0,0.0,OVCAR-4,15.0,449,1499,980,,,
1499.0,1.0,18.386257664141933,1493.0,2.0,0.0,OVCAR-4,15.0,449,1499,401,401.0,ITGB1,18.386257664141933
1493.0,2.0,0.0,1495.0,1.0,18.386257664141933,OVCAR-4,14.88888888888889,1599,1493,118,118.0,CNTFR,0.0
1493.0,2.0,0.0,1495.0,1.0,18.386257664141933,OVCAR-4,14.88888888888889,1599,1493,821,821.0,WNT3,0.0
1501.0,2.0,0.0,1490.0,0.0,0.0,OVCAR-4,11.88888888888889,64,1501,821,821.0,WNT3,0.0
1501.0,2.0,0.0,1490.0,0.0,0.0,OVCAR-4,11.88888888888889,64,1501,118,118.0,CNTFR,0.0
1493.0,2.0,0.0,1505.0,0.0,0.0,OVCAR-4,11.444444444444445,1832,1493,118,118.0,CNTFR,0.0
1493.0,2.0,0.0,1505.0,0.0,0.0,OVCAR-4,11.444444444444445,1832,1493,821,821.0,WNT3,0.0
1495.0,1.0,18.386257664141933,1494.0,0.0,0.0,OVCAR-4,11.0,2489,1495,401,401.0,ITGB1,18.386257664141933
1499.0,1.0,18.386257664141933,1494.0,0.0,0.0,OVCAR-4,10.22222222222222,895,1499,401,401.0,ITGB1,18.386257664141933
1499.0,1.0,18.386257664141933,1494.0,0.0,0.0,OVCAR-4,10.22222222222222,895,1499,980,,,
1501.0,2.0,0.0,1505.0,0.0,0.0,OVCAR-4,9.555555555555555,2341,1501,821,821.0,WNT3,0.0
1501.0,2.0,0.0,1505.0,0.0,0.0,OVCAR-4,9.555555555555555,2341,1501,118,118.0,CNTFR,0.0
1503.0,1.0,3.596110638528618,1499.0,1.0,18.386257664141933,OVCAR-4,7.0,1639,1503,429,429.0,LAMB3,3.596110638528618
1503.0,1.0,3.596110638528618,1499.0,1.0,18.386257664141933,OVCAR-4,7.0,1639,1503,858,,,
1503.0,1.0,3.596110638528618,1505.0,0.0,0.0,OVCAR-4,6.444444444444445,612,1503,858,,,
1503.0,1.0,3.596110638528618,1505.0,0.0,0.0,OVCAR-4,6.444444444444445,612,1503,429,429.0,LAMB3,3.596110638528618
1493.0,2.0,0.0,1503.0,1.0,3.596110638528618,OVCAR-4,3.555555555555556,2034,1493,118,118.0,CNTFR,0.0
