DrugA_idx,DrugA_target_num,DrugA_target_att_sum,DrugB_idx,DrugB_target_num,DrugB_target_att_sum,Cell_idx,Score,index1,Drug,Target,node_num,node_name,node_type,att_deg
1501.0,2.0,2.5156416049547596,1490.0,2.0,3.7783071613504404,SK-MEL-5,27.55555555555556,2740,1490,1106,1106,PTGS2,gene,1.0116478997
1501.0,2.0,2.5156416049547596,1490.0,2.0,3.7783071613504404,SK-MEL-5,27.55555555555556,2740,1490,965,965,PDPK1,gene,2.76665926165044
1493.0,2.0,2.5156416049547596,1505.0,4.0,5.257006444760361,SK-MEL-5,20.33333333333333,1966,1505,1145,1145,RARA,gene,0.1269595625
1493.0,2.0,2.5156416049547596,1505.0,4.0,5.257006444760361,SK-MEL-5,20.33333333333333,1966,1505,1216,1216,RXRA,gene,1.84641180629061
1493.0,2.0,2.5156416049547596,1505.0,4.0,5.257006444760361,SK-MEL-5,20.33333333333333,1966,1505,1217,1217,RXRB,gene,1.75846535732659
1493.0,2.0,2.5156416049547596,1505.0,4.0,5.257006444760361,SK-MEL-5,20.33333333333333,1966,1505,1218,1218,RXRG,gene,1.52516971864316
1501.0,2.0,2.5156416049547596,1505.0,4.0,5.257006444760361,SK-MEL-5,17.444444444444443,2072,1505,1145,1145,RARA,gene,0.1269595625
1501.0,2.0,2.5156416049547596,1505.0,4.0,5.257006444760361,SK-MEL-5,17.444444444444443,2072,1505,1218,1218,RXRG,gene,1.52516971864316
1501.0,2.0,2.5156416049547596,1505.0,4.0,5.257006444760361,SK-MEL-5,17.444444444444443,2072,1505,1216,1216,RXRA,gene,1.84641180629061
1501.0,2.0,2.5156416049547596,1505.0,4.0,5.257006444760361,SK-MEL-5,17.444444444444443,2072,1505,1217,1217,RXRB,gene,1.75846535732659
1501.0,2.0,2.5156416049547596,1491.0,2.0,0.033127801979999996,SK-MEL-5,11.22222222222222,1124,1491,1209,1209,RRM2B,gene,0.01849872372
1501.0,2.0,2.5156416049547596,1491.0,2.0,0.033127801979999996,SK-MEL-5,11.22222222222222,1124,1491,1208,1208,RRM2,gene,0.01462907826
1495.0,1.0,0.9869532141601,1502.0,3.0,3.656819940021456,SK-MEL-5,10.333333333333334,2473,1502,566,566,HDAC2,gene,0.677017075211116
1495.0,1.0,0.9869532141601,1502.0,3.0,3.656819940021456,SK-MEL-5,10.333333333333334,2473,1502,565,565,HDAC1,gene,2.83466448317034
1495.0,1.0,0.9869532141601,1502.0,3.0,3.656819940021456,SK-MEL-5,10.333333333333334,2473,1502,568,568,HDAC4,gene,0.14513838164
1493.0,2.0,2.5156416049547596,1495.0,1.0,0.9869532141601,SK-MEL-5,9.0,592,1495,401,401,ESR1,gene,0.9869532141601
1502.0,3.0,3.656819940021456,1491.0,2.0,0.033127801979999996,SK-MEL-5,8.777777777777779,1999,1491,1208,1208,RRM2,gene,0.01462907826
1495.0,1.0,0.9869532141601,1494.0,1.0,4.2917770302608,SK-MEL-5,8.777777777777779,2785,1494,858,858,MTOR,gene,4.2917770302608
1502.0,3.0,3.656819940021456,1491.0,2.0,0.033127801979999996,SK-MEL-5,8.777777777777779,1999,1491,1209,1209,RRM2B,gene,0.01849872372
1501.0,2.0,2.5156416049547596,1500.0,2.0,5.85924680512,SK-MEL-5,8.333333333333334,2027,1500,1,1,ABL1,gene,0.22796272728
1501.0,2.0,2.5156416049547596,1500.0,2.0,5.85924680512,SK-MEL-5,8.333333333333334,2027,1500,707,707,KIT,gene,5.63128407784
1506.0,3.0,3.631042383379204,1502.0,3.0,3.656819940021456,SK-MEL-5,5.888888888888889,1342,1502,568,568,HDAC4,gene,0.14513838164
1506.0,3.0,3.631042383379204,1502.0,3.0,3.656819940021456,SK-MEL-5,5.888888888888889,1342,1502,566,566,HDAC2,gene,0.677017075211116
1506.0,3.0,3.631042383379204,1502.0,3.0,3.656819940021456,SK-MEL-5,5.888888888888889,1342,1502,565,565,HDAC1,gene,2.83466448317034
1493.0,2.0,2.5156416049547596,1503.0,2.0,7.6890561255608,SK-MEL-5,5.222222222222222,1340,1503,429,429,FGF2,gene,3.3972790953
1493.0,2.0,2.5156416049547596,1503.0,2.0,7.6890561255608,SK-MEL-5,5.222222222222222,1340,1503,858,858,MTOR,gene,4.2917770302608
1493.0,2.0,2.5156416049547596,1490.0,2.0,3.7783071613504404,SK-MEL-5,4.444444444444445,1861,1490,1106,1106,PTGS2,gene,1.0116478997
1493.0,2.0,2.5156416049547596,1490.0,2.0,3.7783071613504404,SK-MEL-5,4.444444444444445,1861,1490,965,965,PDPK1,gene,2.76665926165044
1504.0,4.0,16.83210429657094,1499.0,2.0,1.1282201442000999,SK-MEL-5,3.6666666666666665,2055,1499,401,401,ESR1,gene,0.9869532141601
1504.0,4.0,16.83210429657094,1499.0,2.0,1.1282201442000999,SK-MEL-5,3.6666666666666665,2055,1499,980,980,PGR,gene,0.14126693004
