SpNotation,SignalingPath,Attention,cell_line_name,cell_line_num,mean_rank
sp16,Hedgehog signaling pathway,1.0,ACHN,3,1
sp37,Sphingolipid signaling pathway,0.5168045152,ACHN,3,2
sp2,AMPK signaling pathway,0.50472188326,ACHN,3,3
sp24,NOD-like receptor signaling pathway,0.4016003455833333,ACHN,3,4
sp32,RIG-I-like receptor signaling pathway,0.377029645,ACHN,3,5
sp46,cGMP-PKG signaling pathway,0.349767515,ACHN,3,6
sp7,Calcium signaling pathway,0.300681551505,ACHN,3,7
sp5,B cell receptor signaling pathway,0.277311828,ACHN,3,8
sp15,HIF-1 signaling pathway,0.13621799633514997,ACHN,3,9
sp10,Estrogen signaling pathway,0.12577749669499996,ACHN,3,10
sp6,C-type lectin receptor signaling pathway,0.12023981314999999,ACHN,3,11
sp38,T cell receptor signaling pathway,0.116023379,ACHN,3,12
sp29,PPAR signaling pathway,0.09523871271177774,ACHN,3,13
sp33,Rap1 signaling pathway,0.09094402688034875,ACHN,3,14
sp47,mTOR signaling pathway,0.08753015535812497,ACHN,3,15
sp42,Toll-like receptor signaling pathway,0.08166277549999999,ACHN,3,16
sp48,p53 signaling pathway,0.08151333132333331,ACHN,3,17
sp40,TNF signaling pathway,0.0437793721,ACHN,3,18
sp28,PI3K-Akt signaling pathway,0.02863439423946906,ACHN,3,19
sp3,Adipocytokine signaling pathway,0.0250529429,ACHN,3,20
sp23,NF-kappa B signaling pathway,0.0209063832,ACHN,3,21
sp13,Glucagon signaling pathway,0.020859487734999974,ACHN,3,22
sp20,Insulin signaling pathway,0.0190787951,ACHN,3,23
sp30,Phospholipase D signaling pathway,0.015153124723999985,ACHN,3,24
sp8,Chemokine signaling pathway,0.010054888880000001,ACHN,3,25
sp35,Relaxin signaling pathway,0.009861469553333333,ACHN,3,26
sp41,Thyroid hormone signaling pathway,0.00944662805005545,ACHN,3,27
sp4,Apelin signaling pathway,0.008905438113333317,ACHN,3,28
sp44,Wnt signaling pathway,0.008040534444615366,ACHN,3,29
sp22,MAPK signaling pathway,0.007272594489999999,ACHN,3,30
sp21,JAK-STAT signaling pathway,0.006892645764124981,ACHN,3,31
sp45,cAMP signaling pathway,0.006448981784999987,ACHN,3,32
